SAMPLE ID,,IGSN,SOURCE,DOI,TITLE,JOURNAL,MIN AGE,AGE,MAX AGE,MATERIAL,TYPE,COMPOSITION,ROCK NAME,LATITUDE,LONGITUDE,LOCPREC,SIO2,TIO2,AL2O3,FE2O3,FE2O3T,FEO,FeOT,MGO,CAO,NA2O,K2O,K_wt_percent,P2O5,MNO,LOI,H2O_PLUS,H2O_MINUS,H2O,Total,Mg_number,CR2O3,CR,LA,NIO,CE,PR,ND,SM,EU,GD,TB,DY,HO,ER,TM,YB,LU,LI,BE,B,C,CO2,F,CL,SC,TI,V,CO,NI,ZN,CU,ZR,GA,BA,W,AU,HG,TA,SB,SE,SN,S,U,RE,I,P,Y,MO,PD,TE,PT,HF,IR,PB,IN,AG,TH,TL,AS,RB,CS,SR,BI,NB,OS,CD,N,RU,BR,GE
PETDB-1981-DMP72,,,PETDB,10.1029/2008gc001952,"MAGNETIC STUDY OF MAFIC GRANULITE XENOLITHS FROM THE HANNUOBA BASALT, NORTH CHINA",GEOCHEM GEOPHYS GEOSYST,,,,Xenolith,,,Granulite,41.00,115.00,1,49.7,0.73,7.07,1.8,,11.25,12.86964,18.41,8.12,0.79,0.32,0.27,0.04,0.2,,,,,98.21,71.83,0.00,,4.59,0,,,,,,,,,,,,1.53,,,,,,0.03,,,,,159,70.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,,,,,,,,
PETDB-1981-DMP66,,,PETDB,10.1029/2008gc001952,"MAGNETIC STUDY OF MAFIC GRANULITE XENOLITHS FROM THE HANNUOBA BASALT, NORTH CHINA",GEOCHEM GEOPHYS GEOSYST,,,,Xenolith,,,Granulite,41.00,115.00,1,50.51,0.42,12.1,0.94,,6.17,7.015812,13.58,12.14,1.62,0.33,0.27,0.02,0.12,,,,,97.84,77.53,0.00,,2.98,0,,,,,,,,,,,,0.61,,,,,,0.03,,,,,140,47.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674,,,,,,,,
PETDB-1981-DMP45,,,PETDB,10.1029/2008gc001952,"MAGNETIC STUDY OF MAFIC GRANULITE XENOLITHS FROM THE HANNUOBA BASALT, NORTH CHINA",GEOCHEM GEOPHYS GEOSYST,,,,Xenolith,,,Granulite,41.00,115.00,1,50.66,0.36,11.61,1.23,,8.25,9.356754,15.06,8.62,1.51,0.49,0.41,0.02,0.16,,,,,97.83,74.16,0.00,,1.96,0,,,,,,,,,,,,0.54,,,,,,0.03,,,,,133,58.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714,,,,,,,,
PETDB-1981-DMP71,,,PETDB,10.1029/2008gc001952,"MAGNETIC STUDY OF MAFIC GRANULITE XENOLITHS FROM THE HANNUOBA BASALT, NORTH CHINA",GEOCHEM GEOPHYS GEOSYST,,,,Xenolith,,,Granulite,41.00,115.00,1,49.6,0.6,9.61,1.58,,8.57,9.991684,13.98,12.12,1.21,0.47,0.39,0.05,0.17,,,,,97.75,71.38,0.00,,3.79,0,,,,,,,,,,,,0.89,,,,,,0.09,,,,,189,58.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,,,,,,,,
PETDB-1981-DMP68,,,PETDB,10.1029/2008gc001952,"MAGNETIC STUDY OF MAFIC GRANULITE XENOLITHS FROM THE HANNUOBA BASALT, NORTH CHINA",GEOCHEM GEOPHYS GEOSYST,,,,Xenolith,,,Granulite,41.00,115.00,1,49.74,0.41,9.41,0.74,,7.75,8.415852,16.23,11.3,1.91,0.17,0.14,0.03,0.15,,,,,97.74,77.47,0.00,,2.48,0,,,,,,,,,,,,0.57,,,,,,0.07,,,,,149,59.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,,,,,,,,
PETDB-1981-DMP09,,,PETDB,10.1029/2008gc001952,"MAGNETIC STUDY OF MAFIC GRANULITE XENOLITHS FROM THE HANNUOBA BASALT, NORTH CHINA",GEOCHEM GEOPHYS GEOSYST,,,,Xenolith,,,Granulite,41.00,115.00,1,49.54,0.49,9.65,1.17,,8.33,9.382766,18.37,8.17,1.23,0.35,0.29,0.02,0.15,,,,,97.33,77.73,0.00,,3.59,0,,,,,,,,,,,,0.88,,,,,,0.03,,,,,134,59.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,,,,,,,,
PETDB-1981-DMP03,,,PETDB,10.1029/2008gc001952,"MAGNETIC STUDY OF MAFIC GRANULITE XENOLITHS FROM THE HANNUOBA BASALT, NORTH CHINA",GEOCHEM GEOPHYS GEOSYST,,,,Xenolith,,,Granulite,41.00,115.00,1,49.07,0.48,13.84,0.83,,5.97,6.716834,14.01,10.99,1.26,0.51,0.42,0.03,0.12,,,,,97.00,78.81,0.00,,6.74,0,,,,,,,,,,,,1.06,,,,,,0.03,,,,,116,47.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682,,,,,,,,
S37,,,GEOROC,10.1029/2008GC001952,"MAGNETIC STUDY OF MAFIC GRANULITE XENOLITHS FROM THE HANNUOBA BASALT, NORTH CHINA",GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS,,,,Xenolith,,,Granulite,40.80,114.50,0.01,50.30,0.64,9.57,1.76,,9.02,10.60,13.85,11.42,1.35,0.38,0.32,0.04,0.18,,,,,98.29,69.96,0.00,,3.23,0,,,,,,,,,,,,0.96,,,,,,,,,,,203.00,64.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.00,,,,,,,,
S61,,,GEOROC,10.1029/2008GC001952,"MAGNETIC STUDY OF MAFIC GRANULITE XENOLITHS FROM THE HANNUOBA BASALT, NORTH CHINA",GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS,,,,Xenolith,,,Granulite,40.80,114.50,0.01,49.70,0.73,7.07,1.80,,11.25,12.87,18.41,8.12,0.79,0.32,0.27,0.04,0.20,,,,,98.21,71.83,0.00,,4.59,0,,,,,,,,,,,,1.53,,,,,,,,,,,159.00,70.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.00,,,,,,,,
S43,,,GEOROC,10.1029/2008GC001952,"MAGNETIC STUDY OF MAFIC GRANULITE XENOLITHS FROM THE HANNUOBA BASALT, NORTH CHINA",GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS,,,,Xenolith,,,Granulite,40.80,114.50,0.01,50.51,0.42,12.10,0.94,,6.17,7.02,13.58,12.14,1.62,0.33,0.27,0.02,0.12,,,,,97.84,77.53,0.00,,2.98,0,,,,,,,,,,,,0.61,,,,,,,,,,,140.00,47.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.00,,,,,,,,
S39,,,GEOROC,10.1029/2008GC001952,"MAGNETIC STUDY OF MAFIC GRANULITE XENOLITHS FROM THE HANNUOBA BASALT, NORTH CHINA",GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS,,,,Xenolith,,,Granulite,40.80,114.50,0.01,50.66,0.36,11.61,1.23,,8.25,9.36,15.06,8.62,1.51,0.49,0.41,0.02,0.16,,,,,97.83,74.16,0.00,,1.96,0,,,,,,,,,,,,0.54,,,,,,,,,,,133.00,58.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.00,,,,,,,,
S6,,,GEOROC,10.1029/2008GC001952,"MAGNETIC STUDY OF MAFIC GRANULITE XENOLITHS FROM THE HANNUOBA BASALT, NORTH CHINA",GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS,,,,Xenolith,,,Granulite,40.80,114.50,0.01,49.60,0.60,9.61,1.58,,8.57,9.99,13.98,12.12,1.21,0.47,0.39,0.05,0.17,,,,,97.75,71.38,0.00,,3.79,0,,,,,,,,,,,,0.89,,,,,,,,,,,189.00,58.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.00,,,,,,,,
S59,,,GEOROC,10.1029/2008GC001952,"MAGNETIC STUDY OF MAFIC GRANULITE XENOLITHS FROM THE HANNUOBA BASALT, NORTH CHINA",GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS,,,,Xenolith,,,Granulite,40.80,114.50,0.01,49.74,0.41,9.41,0.74,,7.75,8.42,16.23,11.30,1.91,0.17,0.14,0.03,0.15,,,,,97.74,77.47,0.00,,2.48,0,,,,,,,,,,,,0.57,,,,,,,,,,,149.00,59.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.00,,,,,,,,
S35,,,GEOROC,10.1029/2008GC001952,"MAGNETIC STUDY OF MAFIC GRANULITE XENOLITHS FROM THE HANNUOBA BASALT, NORTH CHINA",GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS,,,,Xenolith,,,Granulite,40.80,114.50,0.01,49.54,0.49,9.65,1.17,,8.33,9.38,18.37,8.17,1.23,0.35,0.29,0.02,0.15,,,,,97.33,77.73,0.00,,3.59,0,,,,,,,,,,,,0.88,,,,,,,,,,,134.00,59.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.00,,,,,,,,
S33,,,GEOROC,10.1029/2008GC001952,"MAGNETIC STUDY OF MAFIC GRANULITE XENOLITHS FROM THE HANNUOBA BASALT, NORTH CHINA",GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS,,,,Xenolith,,,Granulite,40.80,114.50,0.01,49.07,0.48,13.84,0.83,,5.97,6.72,14.01,10.99,1.26,0.51,0.42,0.03,0.12,,,,,97.00,78.81,0.00,,6.74,0,,,,,,,,,,,,1.06,,,,,,,,,,,116.00,47.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.00,,,,,,,,
PETDB-1915-83-112,,,PETDB,10.1016/0016-7037(86)90391-1,"LOWER CRUSTAL XENOLITHS FROM QUEENSLAND, AUSTRALIA: EVIDENCE FOR DEEP CRUSTAL ASSIMILATION AND FRACTIONATION OF CONTINENTAL BASALTS",GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,-19.00,144.00,1,50.97,1.99,19.02,,,,10.31,,8.66,4.92,0.43,0.36,0.18,0.74,,,,,97.04,,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-1915-83-140,,,PETDB,10.1016/0016-7037(86)90391-1,"LOWER CRUSTAL XENOLITHS FROM QUEENSLAND, AUSTRALIA: EVIDENCE FOR DEEP CRUSTAL ASSIMILATION AND FRACTIONATION OF CONTINENTAL BASALTS",GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,-19.00,144.00,1,51.18,0.36,19.04,,,,8.78,,8.84,3.12,0.28,0.23,0.11,0.18,,,,,91.78,0.00,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-1915-83-116,,,PETDB,10.1016/0016-7037(86)90391-1,"LOWER CRUSTAL XENOLITHS FROM QUEENSLAND, AUSTRALIA: EVIDENCE FOR DEEP CRUSTAL ASSIMILATION AND FRACTIONATION OF CONTINENTAL BASALTS",GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,-19.00,144.00,1,51.1,0.62,18.11,,,,6.1,,12.04,2.98,0.27,0.22,0.07,0.13,,,,,91.35,0.00,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-1915-83-107,,,PETDB,10.1016/0016-7037(86)90391-1,"LOWER CRUSTAL XENOLITHS FROM QUEENSLAND, AUSTRALIA: EVIDENCE FOR DEEP CRUSTAL ASSIMILATION AND FRACTIONATION OF CONTINENTAL BASALTS",GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,-19.00,144.00,1,49.58,0.12,20.69,,,,8.27,,9.06,3.03,0.23,0.19,0.07,0.12,,,,,91.10,0.00,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-1915-83-121,,,PETDB,10.1016/0016-7037(86)90391-1,"LOWER CRUSTAL XENOLITHS FROM QUEENSLAND, AUSTRALIA: EVIDENCE FOR DEEP CRUSTAL ASSIMILATION AND FRACTIONATION OF CONTINENTAL BASALTS",GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,-19.00,144.00,1,50.51,0.27,20.02,,,,6.8,,10.15,2.82,0.19,0.16,0.06,0.12,,,,,90.88,0.00,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-1915-83-125,,,PETDB,10.1016/0016-7037(86)90391-1,"LOWER CRUSTAL XENOLITHS FROM QUEENSLAND, AUSTRALIA: EVIDENCE FOR DEEP CRUSTAL ASSIMILATION AND FRACTIONATION OF CONTINENTAL BASALTS",GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,-19.00,144.00,1,50.74,0.3,19.42,,,,6.85,,10.66,2.48,0.25,0.21,0.06,0.12,,,,,90.82,0.00,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-1915-83-114,,,PETDB,10.1016/0016-7037(86)90391-1,"LOWER CRUSTAL XENOLITHS FROM QUEENSLAND, AUSTRALIA: EVIDENCE FOR DEEP CRUSTAL ASSIMILATION AND FRACTIONATION OF CONTINENTAL BASALTS",GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,-19.00,144.00,1,50.45,0.36,18.16,,,,7.66,,10.62,2.8,0.16,0.13,0.05,0.16,,,,,90.37,0.00,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETDB-1915-83-133,,,PETDB,10.1016/0016-7037(86)90391-1,"LOWER CRUSTAL XENOLITHS FROM QUEENSLAND, AUSTRALIA: EVIDENCE FOR DEEP CRUSTAL ASSIMILATION AND FRACTIONATION OF CONTINENTAL BASALTS",GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,-19.00,144.00,1,49.98,0.22,20.02,,,,7.93,,8.9,2.65,0.23,0.19,0.07,0.13,,,,,90.06,0.00,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD2-LC29,,,,,"Origin of the continental crust in the Colorado Plateau: Geochemical evidence from mafic xenoliths from the Navajo Volcanic Field, southwestern USA",GEOCHIM. COSMOCHIM. ACTA,2300,,1700,Xenolith,,,Granulite,36.70,-109.20,,51.90,1.60,14.80,4.10,,9.40,13.09,7.40,8.60,2.60,1.70,1.411255,0.02,0.15,,1.50,,,101.84,50.20,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,"PETROLOGY AND GEOCHEMISTRY OF LOWER CRUSTAL GRANULITES FROM THE GERONIMO VOLCANIC FIELD, SOUTHEASTERN ARIZONA",GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,32.80,-109.00,,51.35,0.51,22.57,4.65,,,4.18,4.98,12.30,3.66,0.21,0.17,,0.07,,,,,99.83,67.97,0.00,14.00,3.30,0.004479003,6.30,,4.90,1.39,0.79,,0.27,,,,,0.62,0.10,,,,,,,,16.90,,,,57.00,,,,,163.00,,,,,,,,,,,,,,,,,,0.92,,,,,0.20,,,,,1178.00,,,,,,,,
123,,,,,"PETROLOGY AND GEOCHEMISTRY OF LOWER CRUSTAL GRANULITES FROM THE GERONIMO VOLCANIC FIELD, SOUTHEASTERN ARIZONA",GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,32.80,-109.00,,56.84,0.90,18.81,2.44,,4.42,6.62,3.11,7.12,4.56,1.60,1.33,0.26,0.13,,,,,99.69,45.60,0.00,6.00,24.40,0.001257264,47.20,,27.00,5.51,1.61,,0.91,,,,,,,,,,,,,,16.60,,126.00,,16.00,93.00,,114.00,,741.00,,,,,,,,,0.07,,,,22.00,,,,,1.90,,,,,0.07,,,21.00,,566.00,,9.00,,,,,,
12133A,,,,,THE EVOLUTION OF THE LITHOSPHERE IN SOUTHERN AFRICA - A PERSPECTIVE ON THE BASIC GRANULITE XENOLITHS FROM KIMBERLITES IN SOUTH-AFRICA,GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,-30.00,22.00,,49.70,0.25,18.80,8.20,,,7.38,12.20,9.10,1.72,0.33,0.2739495,,0.11,,0.50,,,99.59,74.67,0.00,,,0.016423011,,,,,,,,,,,,,,,,,,,,,,,104.00,55.00,209.00,5.00,5.00,5.80,,1279.00,,,,,,,,,,,,,2.90,,,,,,,,,,,,,4.30,,242.00,,,,,,,,
T94/2,,,,,METASOMATIZED LOWER CRUSTAL AND UPPER MANTLE XENOLITHS FROM NORTH QUEENSLAND - CHEMICAL AND ISOTOPIC EVIDENCE BEARING ON THE COMPOSITION AND SOURCE OF THE FLUID PHASE,GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,-21.00,148.00,,45.49,1.15,14.41,4.62,,8.21,12.37,10.78,13.16,1.73,0.09,0.07,0.03,0.24,,,,,99.42,60.85,0.13,600.00,3.30,0.020823435,6.40,0.67,7.60,2.20,0.93,4.00,,5.20,1.00,,,3.40,0.51,,,,,,,,,,325.00,,265.00,90.00,88.00,44.00,,31.00,,,,,,,,,,,,,29.00,,,,,,,,,,,,,1.00,,81.00,,,,,,,,
136,,,,,"PETROLOGY AND GEOCHEMISTRY OF LOWER CRUSTAL GRANULITES FROM THE GERONIMO VOLCANIC FIELD, SOUTHEASTERN ARIZONA",GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,32.80,-109.00,,53.99,0.96,20.13,3.57,,3.65,6.86,3.93,7.40,4.94,0.83,0.69,0.30,0.14,,,,,99.18,50.52,0.01,28.00,12.50,0.002435949,31.30,,14.40,3.41,1.90,,0.48,,,,,1.28,0.19,,,,,,,,9.90,,114.00,,31.00,67.00,,10.00,,635.00,,,,,,,,,0.05,,,,13.00,,,,,1.01,,,,,0.06,,,0.80,0.14,815.00,,6.00,,,,,,
T96,,,,,METASOMATIZED LOWER CRUSTAL AND UPPER MANTLE XENOLITHS FROM NORTH QUEENSLAND - CHEMICAL AND ISOTOPIC EVIDENCE BEARING ON THE COMPOSITION AND SOURCE OF THE FLUID PHASE,GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,-21.00,148.00,,50.51,0.26,9.78,2.54,,7.45,9.74,19.87,7.86,0.90,0.08,0.07,0.02,0.18,,,,,99.18,78.44,0.30,1410.00,4.20,0.049583349,4.50,1.30,4.10,1.30,0.40,1.60,,2.00,0.36,,,1.10,0.17,,,,,,,,,,143.00,,631.00,86.00,52.00,30.00,,48.00,,,,,,,,,,,,,11.00,,,,,,,,,,,,,1.00,,171.00,,,,,,,,
T67,,,,,METASOMATIZED LOWER CRUSTAL AND UPPER MANTLE XENOLITHS FROM NORTH QUEENSLAND - CHEMICAL AND ISOTOPIC EVIDENCE BEARING ON THE COMPOSITION AND SOURCE OF THE FLUID PHASE,GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,-21.00,148.00,,51.52,0.69,21.29,3.30,,3.14,6.11,5.38,10.85,2.94,0.24,0.20,0.04,0.13,,,,,99.15,61.09,0.04,197.00,9.30,0.005579109,16.90,2.10,9.30,1.70,1.10,1.70,,1.90,0.34,,,0.95,0.14,,,,,,,,,,122.00,,71.00,65.00,18.00,30.00,,138.00,,,,,,,,,,,,,9.00,,,,,,,,,,,,,0.79,,385.00,,2.00,,,,,,
C144,,,,,METASOMATIZED LOWER CRUSTAL AND UPPER MANTLE XENOLITHS FROM NORTH QUEENSLAND - CHEMICAL AND ISOTOPIC EVIDENCE BEARING ON THE COMPOSITION AND SOURCE OF THE FLUID PHASE,GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,-21.00,148.00,,49.84,0.85,9.67,3.85,,6.34,9.80,15.83,11.33,1.51,0.07,0.06,0.02,0.20,,,,,99.10,74.22,0.23,1061.00,3.60,0.053197983,3.40,1.10,4.20,1.60,0.69,2.10,,2.30,0.42,,,0.95,0.14,,,,,,,,,,269.00,,677.00,69.00,134.00,24.00,,19.00,,,,,,,,,,,,,11.00,,,,,,,,,,,,,0.62,,144.00,,1.00,,,,,,
T65,,,,,METASOMATIZED LOWER CRUSTAL AND UPPER MANTLE XENOLITHS FROM NORTH QUEENSLAND - CHEMICAL AND ISOTOPIC EVIDENCE BEARING ON THE COMPOSITION AND SOURCE OF THE FLUID PHASE,GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,-21.00,148.00,,50.32,2.61,20.80,3.54,,9.52,12.71,4.85,4.89,2.36,0.19,0.16,0.02,0.26,,,,,98.99,40.50,0.04,176.00,30.30,0.029938599,45.20,2.90,16.20,3.10,1.70,5.40,,9.00,2.10,,,8.20,1.30,,,,,,,,,,219.00,,381.00,233.00,70.00,537.00,,154.00,,,,,,,,,,,,,54.00,,,,,,,,,,,,,1.00,,305.00,,28.00,,,,,,
1,,,,,"PETROLOGY AND GEOCHEMISTRY OF LOWER CRUSTAL GRANULITES FROM THE GERONIMO VOLCANIC FIELD, SOUTHEASTERN ARIZONA",GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,32.80,-109.00,,51.91,0.26,22.30,4.29,,,3.86,5.28,11.32,3.69,0.28,0.23,0.03,0.07,,,,,98.97,70.92,0.01,59.00,4.50,0.00471474,8.20,,4.00,1.12,0.74,,0.16,,,,,0.56,0.05,,,,,,,,14.20,,49.00,,60.00,46.00,10.00,20.00,,226.00,,,,,,,,,0.07,,,,7.00,,,,,0.51,,7.00,,,0.13,,,,0.50,1072.00,,2.00,,,,,,
MB81,,,,,METASOMATIZED LOWER CRUSTAL AND UPPER MANTLE XENOLITHS FROM NORTH QUEENSLAND - CHEMICAL AND ISOTOPIC EVIDENCE BEARING ON THE COMPOSITION AND SOURCE OF THE FLUID PHASE,GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,-21.00,148.00,,52.69,0.84,18.03,4.01,,5.73,9.34,7.37,6.70,3.60,0.20,0.17,0.10,0.19,,,,,98.96,58.46,0.10,485.00,14.50,0.005893425,25.80,2.70,11.80,1.80,1.10,1.90,,1.70,0.27,,,1.10,0.19,,,,,,,,,,173.00,,75.00,118.00,20.00,53.00,,164.00,,,,,,,,,,,,,8.00,,,,,,,,,,,,,0.92,,266.00,,7.00,,,,,,
33023,,,,,THE EVOLUTION OF THE LITHOSPHERE IN SOUTHERN AFRICA - A PERSPECTIVE ON THE BASIC GRANULITE XENOLITHS FROM KIMBERLITES IN SOUTH-AFRICA,GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,-30.00,22.00,,50.20,0.19,23.70,5.00,,,4.50,3.80,12.10,3.64,0.74,0.614311,,0.05,,0.82,,,98.92,60.09,0.00,,,0.004950477,,,,,,,,,,,,,,,,,,,,,15.00,,63.00,23.00,63.00,61.00,,14.00,,614.00,,,,,,,,,,,,,,,,,,,,,,,,,,4.90,,989.00,,,,,,,,
T78/1,,,,,METASOMATIZED LOWER CRUSTAL AND UPPER MANTLE XENOLITHS FROM NORTH QUEENSLAND - CHEMICAL AND ISOTOPIC EVIDENCE BEARING ON THE COMPOSITION AND SOURCE OF THE FLUID PHASE,GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,-21.00,148.00,,61.39,1.22,16.72,2.34,,5.37,7.48,4.55,4.93,2.13,0.34,0.28,0.06,0.14,,,,,98.90,52.04,0.03,119.00,38.90,0.00314316,63.90,6.30,25.50,4.00,1.50,4.00,,3.50,0.64,,,2.10,0.34,,,,,,,,,,163.00,,40.00,123.00,52.00,307.00,,637.00,,,,,,,,,,,,,18.00,,,,,,,,,,,,,2.50,,288.00,,7.00,,,,,,
128,,,,,"PETROLOGY AND GEOCHEMISTRY OF LOWER CRUSTAL GRANULITES FROM THE GERONIMO VOLCANIC FIELD, SOUTHEASTERN ARIZONA",GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,32.80,-109.00,,50.60,0.38,14.67,7.71,,,6.94,12.45,10.98,2.40,0.32,0.27,0.05,0.13,,,,,98.87,76.19,0.07,331.00,4.10,0.017916012,9.00,,6.00,1.36,0.63,,0.30,,,,,0.93,0.13,,,,,,,,25.10,,94.00,,228.00,51.00,31.00,29.00,,101.00,,,,,,,,,,,,,10.00,,,,,1.01,,2.00,,,0.35,,,1.00,0.10,522.00,,2.00,,,,,,
S13,,,GEOROC,10.1016/S0016-7037(01)00609-3,"GEOCHEMISTRY OF LOWER CRUSTAL XENOLITHS FROM NEOGENE HANNUOBA BASALT, NORTH CHINA CRATON: IMPLICATIONS FOR PETROGENESIS AND LOWER CRUSTAL COMPOSITION",GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,40.80,114.50,0.01,72.95,0.95,12.81,0.40,,0.92,1.28,0.37,0.87,1.84,7.75,6.43,0.10,0.02,,,,,98.84,34.01,0.00,2.28,11.60,1.80732E-05,24.00,2.62,9.62,1.70,0.60,1.35,0.19,0.93,0.17,0.44,0.06,0.33,0.05,1.78,0.19,,,,,,19.30,,48.90,1.46,0.23,71.20,2.81,681.00,12.50,1868.00,,,,0.49,,,,,0.17,,,,2.78,,,,,15.70,,22.70,,,1.01,,,156.00,0.16,322.00,,12.40,,,,,,
7,,,,,"PETROLOGY AND GEOCHEMISTRY OF LOWER CRUSTAL GRANULITES FROM THE GERONIMO VOLCANIC FIELD, SOUTHEASTERN ARIZONA",GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,32.80,-109.00,,58.46,0.89,16.84,6.49,,,5.84,4.11,6.45,3.99,2.15,1.78,0.27,0.11,,,,,98.84,55.65,0.01,61.00,22.20,0.00314316,50.90,,28.40,5.40,1.34,,0.57,,,,,,,,,,,,,,14.30,,,,40.00,90.00,,187.00,,721.00,,,,,,,,,0.09,,,,29.00,,,,,4.60,,,,,0.03,,,36.00,0.20,577.00,,15.00,,,,,,
6,,,,,"PETROLOGY AND GEOCHEMISTRY OF LOWER CRUSTAL GRANULITES FROM THE GERONIMO VOLCANIC FIELD, SOUTHEASTERN ARIZONA",GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,32.80,-109.00,,58.75,0.89,16.74,6.65,,,5.98,3.69,6.27,3.95,2.43,2.02,0.26,0.09,,,,,98.79,52.37,0.01,65.00,22.20,0.003064581,51.60,,29.40,5.67,1.37,,0.61,,,,,,,,,,,,,,14.70,,,,39.00,89.00,,210.00,,734.00,,,,,,,,,0.07,,,,31.00,,,,,5.50,,,,,0.05,,,46.00,0.20,555.00,,13.00,,,,,,
L609,,,,,"Geochronology, petrology and geochemistry of the granulite xenoliths from Nushan, east China: Implication for a heterogeneous lower crust beneath the Sino-Korean Craton",GEOCHIM. COSMOCHIM. ACTA,,,,Xenolith,,,Granulite,39.00,122.00,,54.80,0.82,17.80,3.48,,4.30,7.43,4.37,8.13,4.71,0.51,0.42,0.35,0.12,0.20,,,,98.69,51.18,0.02,73.10,29.50,0.004455429,59.20,8.25,34.90,5.91,2.08,3.91,0.53,2.44,0.43,1.07,0.13,0.87,0.13,,,,,,,,,,97.80,25.30,56.70,,,105.00,21.30,909.00,,,,0.13,,,,,0.05,,,,12.40,,,,,2.40,,6.02,,,0.24,,,1.16,,1803.00,,3.92,,,,,,
